Time	V(N001)	V(N002)	V(N003)	I(V1)	I(R1)	I(C1)	I(L1)	
1.15	2.23429e-11	-0.20936	-0.314011	-0.00020936	0.00020936	0.00020936	0.00020936	
1.1505	-0.157054	-0.209408	-0.314164	-5.23544e-05	5.23544e-05	5.23544e-05	5.23544e-05	
1.151	-0.313953	-0.209225	-0.314007	0.000104728	-0.000104728	-0.000104728	-0.000104728	
1.1515	-0.470542	-0.208811	-0.31354	0.000261731	-0.000261731	-0.000261731	-0.000261731	
1.152	-0.626666	-0.208165	-0.312764	0.000418501	-0.000418501	-0.000418501	-0.000418501	
1.1525	-0.782172	-0.207289	-0.311679	0.000574883	-0.000574883	-0.000574883	-0.000574883	
1.153	-0.936907	-0.206184	-0.310286	0.000730722	-0.000730722	-0.000730722	-0.000730722	
1.1535	-1.09072	-0.204851	-0.308587	0.000885865	-0.000885865	-0.000885865	-0.000885865	
1.154	-1.24345	-0.20329	-0.306584	0.00104016	-0.00104016	-0.00104016	-0.00104016	
1.1545	-1.39496	-0.201504	-0.304278	0.00119345	-0.00119345	-0.00119345	-0.00119345	
1.155	-1.54508	-0.199495	-0.301672	0.00134559	-0.00134559	-0.00134559	-0.00134559	
1.1555	-1.69369	-0.197264	-0.298768	0.00149643	-0.00149643	-0.00149643	-0.00149643	
1.156	-1.84062	-0.194813	-0.295569	0.00164581	-0.00164581	-0.00164581	-0.00164581	
1.1565	-1.98574	-0.192145	-0.292078	0.00179359	-0.00179359	-0.00179359	-0.00179359	
1.157	-2.1289	-0.189263	-0.288299	0.00193963	-0.00193963	-0.00193963	-0.00193963	
1.1575	-2.26995	-0.18617	-0.284236	0.00208378	-0.00208378	-0.00208378	-0.00208378	
1.158	-2.40877	-0.182868	-0.279892	0.0022259	-0.0022259	-0.0022259	-0.0022259	
1.1585	-2.54521	-0.17936	-0.275272	0.00236585	-0.00236585	-0.00236585	-0.00236585	
1.159	-2.67913	-0.175651	-0.27038	0.00250348	-0.00250348	-0.00250348	-0.00250348	
1.1595	-2.81042	-0.171744	-0.265221	0.00263867	-0.00263867	-0.00263867	-0.00263867	
1.16	-2.93893	-0.167643	-0.259801	0.00277128	-0.00277128	-0.00277128	-0.00277128	
1.1605	-3.06454	-0.163352	-0.254124	0.00290118	-0.00290118	-0.00290118	-0.00290118	
1.161	-3.18712	-0.158875	-0.248196	0.00302825	-0.00302825	-0.00302825	-0.00302825	
1.1615	-3.30656	-0.154216	-0.242023	0.00315234	-0.00315234	-0.00315234	-0.00315234	
1.162	-3.42274	-0.149381	-0.235612	0.00327335	-0.00327335	-0.00327335	-0.00327335	
1.1625	-3.53553	-0.144373	-0.228968	0.00339116	-0.00339116	-0.00339116	-0.00339116	
1.163	-3.64484	-0.139199	-0.222097	0.00350564	-0.00350564	-0.00350564	-0.00350564	
1.1635	-3.75056	-0.133862	-0.215008	0.00361669	-0.00361669	-0.00361669	-0.00361669	
1.164	-3.85257	-0.128369	-0.207707	0.0037242	-0.0037242	-0.0037242	-0.0037242	
1.1645	-3.95078	-0.122725	-0.2002	0.00382805	-0.00382805	-0.00382805	-0.00382805	
1.165	-4.04508	-0.116935	-0.192496	0.00392815	-0.00392815	-0.00392815	-0.00392815	
1.1655	-4.1354	-0.111004	-0.184602	0.0040244	-0.0040244	-0.0040244	-0.0040244	
1.166	-4.22164	-0.10494	-0.176525	0.0041167	-0.0041167	-0.0041167	-0.0041167	
1.1665	-4.30371	-0.0987481	-0.168275	0.00420496	-0.00420496	-0.00420496	-0.00420496	
1.167	-4.38153	-0.092434	-0.159858	0.0042891	-0.0042891	-0.0042891	-0.0042891	
1.1675	-4.45503	-0.0860041	-0.151284	0.00436903	-0.00436903	-0.00436903	-0.00436903	
1.168	-4.52414	-0.0794648	-0.14256	0.00444467	-0.00444467	-0.00444467	-0.00444467	
1.1685	-4.58877	-0.0728227	-0.133696	0.00451595	-0.00451595	-0.00451595	-0.00451595	
1.169	-4.64888	-0.0660842	-0.124699	0.0045828	-0.0045828	-0.0045828	-0.0045828	
1.1695	-4.7044	-0.0592561	-0.11558	0.00464515	-0.00464515	-0.00464515	-0.00464515	
1.17	-4.75528	-0.052345	-0.106346	0.00470294	-0.00470294	-0.00470294	-0.00470294	
1.1705	-4.80147	-0.0453579	-0.0970074	0.00475611	-0.00475611	-0.00475611	-0.00475611	
1.171	-4.84292	-0.0383016	-0.087573	0.00480461	-0.00480461	-0.00480461	-0.00480461	
1.1715	-4.87958	-0.0311831	-0.0780522	0.0048484	-0.0048484	-0.0048484	-0.0048484	
1.172	-4.91144	-0.0240095	-0.0684543	0.00488743	-0.00488743	-0.00488743	-0.00488743	
1.1725	-4.93844	-0.0167877	-0.0587889	0.00492165	-0.00492165	-0.00492165	-0.00492165	
1.173	-4.96057	-0.00952509	-0.0490654	0.00495105	-0.00495105	-0.00495105	-0.00495105	
1.1735	-4.97781	-0.00222869	-0.0392935	0.00497558	-0.00497558	-0.00497558	-0.00497558	
1.174	-4.99013	0.00509425	-0.0294828	0.00499523	-0.00499523	-0.00499523	-0.00499523	
1.1745	-4.99753	0.0124365	-0.0196429	0.00500997	-0.00500997	-0.00500997	-0.00500997	
1.175	-5	0.0197907	-0.00978368	0.00501979	-0.00501979	-0.00501979	-0.00501979	
1.1755	-4.99753	0.0271498	8.52526e-05	0.00502468	-0.00502468	-0.00502468	-0.00502468	
1.176	-4.99013	0.0345063	0.00995413	0.00502464	-0.00502464	-0.00502464	-0.00502464	
1.1765	-4.97781	0.0418531	0.0198132	0.00501966	-0.00501966	-0.00501966	-0.00501966	
1.177	-4.96057	0.0491828	0.0296527	0.00500976	-0.00500976	-0.00500976	-0.00500976	
1.1775	-4.93844	0.0564882	0.0394631	0.00499493	-0.00499493	-0.00499493	-0.00499493	
1.178	-4.91144	0.0637621	0.0492344	0.0049752	-0.0049752	-0.0049752	-0.0049752	
1.1785	-4.87958	0.0709974	0.0589573	0.00495058	-0.00495058	-0.00495058	-0.00495058	
1.179	-4.84292	0.0781867	0.0686219	0.0049211	-0.0049211	-0.0049211	-0.0049211	
1.1795	-4.80147	0.0853231	0.0782189	0.00488679	-0.00488679	-0.00488679	-0.00488679	
1.18	-4.75528	0.0923995	0.0877387	0.00484768	-0.00484768	-0.00484768	-0.00484768	
1.1805	-4.7044	0.0994089	0.0971719	0.00480381	-0.00480381	-0.00480381	-0.00480381	
1.181	-4.64888	0.106344	0.106509	0.00475523	-0.00475523	-0.00475523	-0.00475523	
1.1815	-4.58877	0.113199	0.115742	0.00470197	-0.00470197	-0.00470197	-0.00470197	
1.182	-4.52414	0.119966	0.12486	0.0046441	-0.0046441	-0.0046441	-0.0046441	
1.1825	-4.45503	0.126639	0.133855	0.00458167	-0.00458167	-0.00458167	-0.00458167	
1.183	-4.38153	0.133211	0.142717	0.00451474	-0.00451474	-0.00451474	-0.00451474	
1.1835	-4.30371	0.139676	0.151439	0.00444339	-0.00444339	-0.00444339	-0.00444339	
1.184	-4.22164	0.146026	0.160012	0.00436767	-0.00436767	-0.00436767	-0.00436767	
1.1845	-4.1354	0.152257	0.168427	0.00428766	-0.00428766	-0.00428766	-0.00428766	
1.185	-4.04508	0.158362	0.176675	0.00420345	-0.00420345	-0.00420345	-0.00420345	
1.1855	-3.95078	0.164334	0.184749	0.00411511	-0.00411511	-0.00411511	-0.00411511	
1.186	-3.85257	0.170169	0.192641	0.00402273	-0.00402273	-0.00402273	-0.00402273	
1.1865	-3.75056	0.175859	0.200343	0.00392641	-0.00392641	-0.00392641	-0.00392641	
1.187	-3.64484	0.1814	0.207847	0.00382624	-0.00382624	-0.00382624	-0.00382624	
1.1875	-3.53553	0.186786	0.215146	0.00372232	-0.00372232	-0.00372232	-0.00372232	
1.188	-3.42274	0.192011	0.222232	0.00361475	-0.00361475	-0.00361475	-0.00361475	
1.1885	-3.30656	0.197071	0.2291	0.00350363	-0.00350363	-0.00350363	-0.00350363	
1.189	-3.18712	0.201961	0.235741	0.00338908	-0.00338908	-0.00338908	-0.00338908	
1.1895	-3.06454	0.206675	0.24215	0.00327121	-0.00327121	-0.00327121	-0.00327121	
1.19	-2.93893	0.211209	0.248319	0.00315014	-0.00315014	-0.00315014	-0.00315014	
1.1905	-2.81042	0.215559	0.254244	0.00302598	-0.00302598	-0.00302598	-0.00302598	
1.191	-2.67913	0.219719	0.259918	0.00289885	-0.00289885	-0.00289885	-0.00289885	
1.1915	-2.54521	0.223687	0.265335	0.00276889	-0.00276889	-0.00276889	-0.00276889	
1.192	-2.40877	0.227458	0.270491	0.00263623	-0.00263623	-0.00263623	-0.00263623	
1.1925	-2.26995	0.231029	0.275379	0.00250098	-0.00250098	-0.00250098	-0.00250098	
1.193	-2.1289	0.234395	0.279996	0.00236329	-0.00236329	-0.00236329	-0.00236329	
1.1935	-1.98574	0.237554	0.284337	0.00222329	-0.00222329	-0.00222329	-0.00222329	
1.194	-1.84062	0.240502	0.288397	0.00208113	-0.00208113	-0.00208113	-0.00208113	
1.1945	-1.69369	0.243237	0.292172	0.00193693	-0.00193693	-0.00193693	-0.00193693	
1.195	-1.54508	0.245756	0.295659	0.00179084	-0.00179084	-0.00179084	-0.00179084	
1.1955	-1.39496	0.248056	0.298854	0.00164301	-0.00164301	-0.00164301	-0.00164301	
1.196	-1.24345	0.250134	0.301755	0.00149358	-0.00149358	-0.00149358	-0.00149358	
1.1965	-1.09072	0.25199	0.304357	0.00134271	-0.00134271	-0.00134271	-0.00134271	
1.197	-0.936907	0.253621	0.30666	0.00119053	-0.00119053	-0.00119053	-0.00119053	
1.1975	-0.782172	0.255026	0.308659	0.0010372	-0.0010372	-0.0010372	-0.0010372	
1.198	-0.626666	0.256202	0.310354	0.000882868	-0.000882868	-0.000882868	-0.000882868	
1.1985	-0.470542	0.257149	0.311743	0.000727691	-0.000727691	-0.000727691	-0.000727691	
1.199	-0.313953	0.257867	0.312824	0.000571819	-0.000571819	-0.000571819	-0.000571819	
1.1995	-0.157054	0.258353	0.313597	0.000415407	-0.000415407	-0.000415407	-0.000415407	
1.2	-2.41021e-11	0.258609	0.31406	0.000258609	-0.000258609	-0.000258609	-0.000258609	
1.2005	0.157054	0.258633	0.314213	0.000101579	-0.000101579	-0.000101579	-0.000101579	
1.201	0.313953	0.258425	0.314056	-5.55278e-05	5.55278e-05	5.55278e-05	5.55278e-05	
1.2015	0.470542	0.257986	0.313589	-0.000212556	0.000212556	0.000212556	0.000212556	
1.202	0.626666	0.257316	0.312813	-0.000369351	0.000369351	0.000369351	0.000369351	
1.2025	0.782172	0.256415	0.311728	-0.000525757	0.000525757	0.000525757	0.000525757	
1.203	0.936907	0.255286	0.310335	-0.000681621	0.000681621	0.000681621	0.000681621	
1.2035	1.09072	0.253928	0.308636	-0.000836789	0.000836789	0.000836789	0.000836789	
1.204	1.24345	0.252343	0.306633	-0.000991107	0.000991107	0.000991107	0.000991107	
1.2045	1.39496	0.250532	0.304327	-0.00114442	0.00114442	0.00114442	0.00114442	
1.205	1.54508	0.248498	0.301721	-0.00129659	0.00129659	0.00129659	0.00129659	
1.2055	1.69369	0.246242	0.298817	-0.00144745	0.00144745	0.00144745	0.00144745	
1.206	1.84062	0.243767	0.295618	-0.00159686	0.00159686	0.00159686	0.00159686	
1.2065	1.98574	0.241075	0.292127	-0.00174466	0.00174466	0.00174466	0.00174466	
1.207	2.1289	0.238168	0.288348	-0.00189073	0.00189073	0.00189073	0.00189073	
1.2075	2.26995	0.23505	0.284285	-0.0020349	0.0020349	0.0020349	0.0020349	
1.208	2.40877	0.231724	0.279941	-0.00217704	0.00217704	0.00217704	0.00217704	
1.2085	2.54521	0.228192	0.275321	-0.00231702	0.00231702	0.00231702	0.00231702	
1.209	2.67913	0.224459	0.270429	-0.00245468	0.00245468	0.00245468	0.00245468	
1.2095	2.81042	0.220527	0.26527	-0.00258989	0.00258989	0.00258989	0.00258989	
1.21	2.93893	0.216402	0.259849	-0.00272252	0.00272252	0.00272252	0.00272252	
1.2105	3.06454	0.212086	0.254172	-0.00285245	0.00285245	0.00285245	0.00285245	
1.211	3.18712	0.207584	0.248245	-0.00297954	0.00297954	0.00297954	0.00297954	
1.2115	3.30656	0.202901	0.242072	-0.00310366	0.00310366	0.00310366	0.00310366	
1.212	3.42274	0.198042	0.23566	-0.00322469	0.00322469	0.00322469	0.00322469	
1.2125	3.53553	0.19301	0.229016	-0.00334252	0.00334252	0.00334252	0.00334252	
1.213	3.64484	0.187811	0.222146	-0.00345703	0.00345703	0.00345703	0.00345703	
1.2135	3.75056	0.18245	0.215057	-0.00356811	0.00356811	0.00356811	0.00356811	
1.214	3.85257	0.176933	0.207755	-0.00367563	0.00367563	0.00367563	0.00367563	
1.2145	3.95078	0.171264	0.200249	-0.00377951	0.00377951	0.00377951	0.00377951	
1.215	4.04508	0.165449	0.192544	-0.00387964	0.00387964	0.00387964	0.00387964	
1.2155	4.1354	0.159495	0.18465	-0.00397591	0.00397591	0.00397591	0.00397591	
1.216	4.22164	0.153407	0.176574	-0.00406823	0.00406823	0.00406823	0.00406823	
1.2165	4.30371	0.14719	0.168323	-0.00415652	0.00415652	0.00415652	0.00415652	
1.217	4.38153	0.140852	0.159907	-0.00424068	0.00424068	0.00424068	0.00424068	
1.2175	4.45503	0.134398	0.151332	-0.00432063	0.00432063	0.00432063	0.00432063	
1.218	4.52414	0.127834	0.142608	-0.0043963	0.0043963	0.0043963	0.0043963	
1.2185	4.58877	0.121168	0.133744	-0.00446761	0.00446761	0.00446761	0.00446761	
1.219	4.64888	0.114405	0.124747	-0.00453448	0.00453448	0.00453448	0.00453448	
1.2195	4.7044	0.107553	0.115628	-0.00459685	0.00459685	0.00459685	0.00459685	
1.22	4.75528	0.100618	0.106394	-0.00465466	0.00465466	0.00465466	0.00465466	
1.2205	4.80147	0.0936064	0.0970556	-0.00470786	0.00470786	0.00470786	0.00470786	
1.221	4.84292	0.0865259	0.0876213	-0.00475639	0.00475639	0.00475639	0.00475639	
1.2215	4.87958	0.0793833	0.0781004	-0.0048002	0.0048002	0.0048002	0.0048002	
1.222	4.91144	0.0721855	0.0685026	-0.00483925	0.00483925	0.00483925	0.00483925	
1.2225	4.93844	0.0649397	0.0588371	-0.0048735	0.0048735	0.0048735	0.0048735	
1.223	4.96057	0.0576529	0.0491136	-0.00490292	0.00490292	0.00490292	0.00490292	
1.2235	4.97781	0.0503324	0.0393417	-0.00492748	0.00492748	0.00492748	0.00492748	
1.224	4.99013	0.0429854	0.0295309	-0.00494715	0.00494715	0.00494715	0.00494715	
1.2245	4.99753	0.0356191	0.019691	-0.00496191	0.00496191	0.00496191	0.00496191	
1.225	5	0.0282408	0.00983176	-0.00497176	0.00497176	0.00497176	0.00497176	
1.2255	4.99753	0.0208577	-3.71969e-05	-0.00497668	0.00497668	0.00497668	0.00497668	
1.226	4.99013	0.0134772	-0.0099061	-0.00497666	0.00497666	0.00497666	0.00497666	
1.2265	4.97781	0.0061064	-0.0197652	-0.0049717	0.0049717	0.0049717	0.0049717	
1.227	4.96057	-0.00124732	-0.0296048	-0.00496182	0.00496182	0.00496182	0.00496182	
1.2275	4.93844	-0.00857674	-0.0394151	-0.00494702	0.00494702	0.00494702	0.00494702	
1.228	4.91144	-0.0158746	-0.0491865	-0.00492731	0.00492731	0.00492731	0.00492731	
1.2285	4.87958	-0.0231338	-0.0589094	-0.00490272	0.00490272	0.00490272	0.00490272	
1.229	4.84292	-0.0303472	-0.068574	-0.00487326	0.00487326	0.00487326	0.00487326	
1.2295	4.80147	-0.0375075	-0.078171	-0.00483898	0.00483898	0.00483898	0.00483898	
1.23	4.75528	-0.0446078	-0.0876908	-0.00479989	0.00479989	0.00479989	0.00479989	
1.2305	4.7044	-0.0516412	-0.0971241	-0.00475605	0.00475605	0.00475605	0.00475605	
1.231	4.64888	-0.0586005	-0.106461	-0.00470748	0.00470748	0.00470748	0.00470748	
1.2315	4.58877	-0.0654791	-0.115694	-0.00465425	0.00465425	0.00465425	0.00465425	
1.232	4.52414	-0.07227	-0.124812	-0.00459641	0.00459641	0.00459641	0.00459641	
1.2325	4.45503	-0.0789667	-0.133807	-0.004534	0.004534	0.004534	0.004534	
1.233	4.38153	-0.0855626	-0.14267	-0.0044671	0.0044671	0.0044671	0.0044671	
1.2335	4.30371	-0.092051	-0.151392	-0.00439576	0.00439576	0.00439576	0.00439576	
1.234	4.22164	-0.0984257	-0.159964	-0.00432007	0.00432007	0.00432007	0.00432007	
1.2345	4.1354	-0.10468	-0.168379	-0.00424008	0.00424008	0.00424008	0.00424008	
1.235	4.04508	-0.110809	-0.176627	-0.00415589	0.00415589	0.00415589	0.00415589	
1.2355	3.95078	-0.116805	-0.184702	-0.00406758	0.00406758	0.00406758	0.00406758	
1.236	3.85257	-0.122663	-0.192593	-0.00397523	0.00397523	0.00397523	0.00397523	
1.2365	3.75056	-0.128377	-0.200295	-0.00387893	0.00387893	0.00387893	0.00387893	
1.237	3.64484	-0.133942	-0.207799	-0.00377879	0.00377879	0.00377879	0.00377879	
1.2375	3.53553	-0.139352	-0.215098	-0.00367489	0.00367489	0.00367489	0.00367489	
1.238	3.42274	-0.144601	-0.222185	-0.00356734	0.00356734	0.00356734	0.00356734	
1.2385	3.30656	-0.149684	-0.229052	-0.00345624	0.00345624	0.00345624	0.00345624	
1.239	3.18712	-0.154598	-0.235694	-0.00334172	0.00334172	0.00334172	0.00334172	
1.2395	3.06454	-0.159336	-0.242102	-0.00322387	0.00322387	0.00322387	0.00322387	
1.24	2.93893	-0.163893	-0.248272	-0.00310282	0.00310282	0.00310282	0.00310282	
1.2405	2.81042	-0.168267	-0.254197	-0.00297868	0.00297868	0.00297868	0.00297868	
1.241	2.67913	-0.172451	-0.259871	-0.00285159	0.00285159	0.00285159	0.00285159	
1.2415	2.54521	-0.176443	-0.265288	-0.00272165	0.00272165	0.00272165	0.00272165	
1.242	2.40877	-0.180237	-0.270444	-0.00258901	0.00258901	0.00258901	0.00258901	
1.2425	2.26995	-0.183831	-0.275332	-0.00245378	0.00245378	0.00245378	0.00245378	
1.243	2.1289	-0.187221	-0.279949	-0.00231612	0.00231612	0.00231612	0.00231612	
1.2435	1.98574	-0.190404	-0.28429	-0.00217614	0.00217614	0.00217614	0.00217614	
1.244	1.84062	-0.193376	-0.28835	-0.002034	0.002034	0.002034	0.002034	
1.2445	1.69369	-0.196134	-0.292125	-0.00188982	0.00188982	0.00188982	0.00188982	
1.245	1.54508	-0.198676	-0.295612	-0.00174376	0.00174376	0.00174376	0.00174376	
1.2455	1.39496	-0.201	-0.298807	-0.00159596	0.00159596	0.00159596	0.00159596	
1.246	1.24345	-0.203102	-0.301708	-0.00144655	0.00144655	0.00144655	0.00144655	
1.2465	1.09072	-0.204982	-0.30431	-0.0012957	0.0012957	0.0012957	0.0012957	
1.247	0.936907	-0.206636	-0.306613	-0.00114354	0.00114354	0.00114354	0.00114354	
1.2475	0.782172	-0.208064	-0.308612	-0.000990236	0.000990236	0.000990236	0.000990236	
1.248	0.626666	-0.209264	-0.310307	-0.00083593	0.00083593	0.00083593	0.00083593	
1.2485	0.470542	-0.210235	-0.311696	-0.000680776	0.000680776	0.000680776	0.000680776	
1.249	0.313953	-0.210976	-0.312778	-0.000524928	0.000524928	0.000524928	0.000524928	
1.2495	0.157054	-0.211486	-0.31355	-0.00036854	0.00036854	0.00036854	0.00036854	
1.25	2.57902e-11	-0.211765	-0.314013	-0.000211765	0.000211765	0.000211765	0.000211765	
1.2505	-0.157054	-0.211812	-0.314166	-5.4758e-05	5.4758e-05	5.4758e-05	5.4758e-05	
1.251	-0.313953	-0.211627	-0.314009	0.000102325	-0.000102325	-0.000102325	-0.000102325	
1.2515	-0.470542	-0.211212	-0.313542	0.00025933	-0.00025933	-0.00025933	-0.00025933	
1.252	-0.626666	-0.210565	-0.312766	0.000416101	-0.000416101	-0.000416101	-0.000416101	
1.2525	-0.782172	-0.209688	-0.311681	0.000572484	-0.000572484	-0.000572484	-0.000572484	
1.253	-0.936907	-0.208582	-0.310289	0.000728325	-0.000728325	-0.000728325	-0.000728325	
1.2535	-1.09072	-0.207247	-0.30859	0.000883469	-0.000883469	-0.000883469	-0.000883469	
1.254	-1.24345	-0.205686	-0.306586	0.00103776	-0.00103776	-0.00103776	-0.00103776	
1.2545	-1.39496	-0.203898	-0.30428	0.00119106	-0.00119106	-0.00119106	-0.00119106	
1.255	-1.54508	-0.201888	-0.301674	0.0013432	-0.0013432	-0.0013432	-0.0013432	
1.2555	-1.69369	-0.199655	-0.29877	0.00149403	-0.00149403	-0.00149403	-0.00149403	
1.256	-1.84062	-0.197203	-0.295571	0.00164342	-0.00164342	-0.00164342	-0.00164342	
1.2565	-1.98574	-0.194535	-0.292081	0.0017912	-0.0017912	-0.0017912	-0.0017912	
1.257	-2.1289	-0.191651	-0.288302	0.00193725	-0.00193725	-0.00193725	-0.00193725	
1.2575	-2.26995	-0.188556	-0.284238	0.0020814	-0.0020814	-0.0020814	-0.0020814	
1.258	-2.40877	-0.185253	-0.279894	0.00222352	-0.00222352	-0.00222352	-0.00222352	
1.2585	-2.54521	-0.181745	-0.275274	0.00236346	-0.00236346	-0.00236346	-0.00236346	
1.259	-2.67913	-0.178035	-0.270382	0.0025011	-0.0025011	-0.0025011	-0.0025011	
1.2595	-2.81042	-0.174126	-0.265223	0.00263629	-0.00263629	-0.00263629	-0.00263629	
1.26	-2.93893	-0.170024	-0.259803	0.0027689	-0.0027689	-0.0027689	-0.0027689	
1.2605	-3.06454	-0.165732	-0.254126	0.0028988	-0.0028988	-0.0028988	-0.0028988	
1.261	-3.18712	-0.161253	-0.248198	0.00302587	-0.00302587	-0.00302587	-0.00302587	
1.2615	-3.30656	-0.156593	-0.242026	0.00314997	-0.00314997	-0.00314997	-0.00314997	
1.262	-3.42274	-0.151757	-0.235614	0.00327098	-0.00327098	-0.00327098	-0.00327098	
1.2625	-3.53553	-0.146748	-0.22897	0.00338879	-0.00338879	-0.00338879	-0.00338879	
1.263	-3.64484	-0.141572	-0.2221	0.00350327	-0.00350327	-0.00350327	-0.00350327	
1.2635	-3.75056	-0.136235	-0.21501	0.00361432	-0.00361432	-0.00361432	-0.00361432	
1.264	-3.85257	-0.13074	-0.207709	0.00372183	-0.00372183	-0.00372183	-0.00372183	
1.2645	-3.95078	-0.125095	-0.200202	0.00382568	-0.00382568	-0.00382568	-0.00382568	
1.265	-4.04508	-0.119304	-0.192498	0.00392578	-0.00392578	-0.00392578	-0.00392578	
1.2655	-4.1354	-0.113372	-0.184604	0.00402203	-0.00402203	-0.00402203	-0.00402203	
1.266	-4.22164	-0.107307	-0.176528	0.00411433	-0.00411433	-0.00411433	-0.00411433	
1.2665	-4.30371	-0.101114	-0.168277	0.0042026	-0.0042026	-0.0042026	-0.0042026	
1.267	-4.38153	-0.0947982	-0.159861	0.00428674	-0.00428674	-0.00428674	-0.00428674	
1.2675	-4.45503	-0.0883671	-0.151286	0.00436667	-0.00436667	-0.00436667	-0.00436667	
1.268	-4.52414	-0.0818267	-0.142562	0.00444231	-0.00444231	-0.00444231	-0.00444231	
1.2685	-4.58877	-0.0751834	-0.133698	0.00451359	-0.00451359	-0.00451359	-0.00451359	
1.269	-4.64888	-0.0684437	-0.124701	0.00458044	-0.00458044	-0.00458044	-0.00458044	
1.2695	-4.7044	-0.0616144	-0.115582	0.00464279	-0.00464279	-0.00464279	-0.00464279	
1.27	-4.75528	-0.0547022	-0.106348	0.00470058	-0.00470058	-0.00470058	-0.00470058	
1.2705	-4.80147	-0.0477139	-0.0970097	0.00475375	-0.00475375	-0.00475375	-0.00475375	
1.271	-4.84292	-0.0406564	-0.0875754	0.00480226	-0.00480226	-0.00480226	-0.00480226	
1.2715	-4.87958	-0.0335367	-0.0780546	0.00484605	-0.00484605	-0.00484605	-0.00484605	
1.272	-4.91144	-0.0263619	-0.0684567	0.00488507	-0.00488507	-0.00488507	-0.00488507	
1.2725	-4.93844	-0.019139	-0.0587913	0.0049193	-0.0049193	-0.0049193	-0.0049193	
1.273	-4.96057	-0.0118752	-0.0490678	0.0049487	-0.0049487	-0.0049487	-0.0049487	
1.2735	-4.97781	-0.0045776	-0.0392959	0.00497323	-0.00497323	-0.00497323	-0.00497323	
1.274	-4.99013	0.00274651	-0.0294851	0.00499288	-0.00499288	-0.00499288	-0.00499288	
1.2745	-4.99753	0.0100899	-0.0196453	0.00500762	-0.00500762	-0.00500762	-0.00500762	
1.275	-5	0.0174454	-0.00978603	0.00501745	-0.00501745	-0.00501745	-0.00501745	
1.2755	-4.99753	0.0248056	8.2906e-05	0.00502234	-0.00502234	-0.00502234	-0.00502234	
1.276	-4.99013	0.0321633	0.00995178	0.0050223	-0.0050223	-0.0050223	-0.0050223	
1.2765	-4.97781	0.0395112	0.0198109	0.00501732	-0.00501732	-0.00501732	-0.00501732	
1.277	-4.96057	0.0468421	0.0296504	0.00500742	-0.00500742	-0.00500742	-0.00500742	
1.2775	-4.93844	0.0541487	0.0394607	0.00499259	-0.00499259	-0.00499259	-0.00499259	
1.278	-4.91144	0.0614238	0.0492321	0.00497286	-0.00497286	-0.00497286	-0.00497286	
1.2785	-4.87958	0.0686602	0.0589549	0.00494824	-0.00494824	-0.00494824	-0.00494824	
1.279	-4.84292	0.0758507	0.0686196	0.00491877	-0.00491877	-0.00491877	-0.00491877	
1.2795	-4.80147	0.0829883	0.0782166	0.00488446	-0.00488446	-0.00488446	-0.00488446	
1.28	-4.75528	0.0900659	0.0877364	0.00484535	-0.00484535	-0.00484535	-0.00484535	
1.2805	-4.7044	0.0970764	0.0971696	0.00480148	-0.00480148	-0.00480148	-0.00480148	
1.281	-4.64888	0.104013	0.106507	0.0047529	-0.0047529	-0.0047529	-0.0047529	
1.2815	-4.58877	0.110869	0.115739	0.00469964	-0.00469964	-0.00469964	-0.00469964	
